step,vehicle_id,x_position,y_position,speed,lane_index
1,2158218568192,840.8374359995466,0.0,17.995641102431343,0
1,2158218569824,853.16021952153,0.0,16.713768874634592,0
1,2158218569872,865.2741332103028,3.226747829790591,17.272281737476067,1
1,2158218569920,882.1565100465729,0.0,21.413169427664243,0
1,2158218569968,894.3267659918922,4.0,16.81211292027374,1
1,2158218570016,910.3697987679235,4.0,17.712796803074518,1
1,2158218570064,922.3166602180705,4.0,16.943619796545065,1
1,2158218570112,937.8764273719142,0.0,17.94228890162956,0
1,2158218570160,950.4152325314116,4.0,17.8649630675926,1
1,2158218570208,964.9383760109237,0.0,18.352917430629233,0
1,2158218570256,978.1777775913301,4.0,21.770426118276525,1
1,2158218570304,992.1868481068317,0.0,17.871064697316104,0
1,2158218570352,1003.4750231803637,0.0,15.888887462819492,0
1,2158218570400,1019.8497275963533,0.0,17.819139148462007,0
1,2158218570448,1031.629222349977,0.0,17.90115856119965,0
1,2158218570496,1050.3226201487028,4.0,23.483493551070584,1
1,2158218570544,1060.2205276350778,0.0,21.339637639910297,0
2,2158218567328,277.6666053378093,4.0,25.0,1
2,2158218566848,281.64353391290155,0.0,19.29497313178601,0
2,2158218566944,290.6554142813762,4.0,11.915808093870693,1
2,2158218568816,306.63158737975743,4.0,15.035194346808977,1
2,2158218566992,326.07620039277083,0.0,19.335364992007737,0
2,2158218568864,335.20788554192416,4.0,11.762842387063243,1
2,2158218566416,347.49657279902084,4.0,10.887339111484154,1
2,2158218566896,362.10759591433566,4.0,14.423500488000155,1
2,2158218566464,376.00776799343157,0.0,15.357352379727386,0
2,2158218566800,388.70559008787643,4.0,12.512581176607318,1
2,2158218569296,405.0379215434107,4.0,18.455127927815635,1
2,2158218569200,408.9965683943704,0.0,10.702765528721216,0
2,2158218568336,426.10821368376304,0.0,13.390508244577541,0
2,2158218569392,446.98099006512166,4.0,20.09062009233116,1
2,2158218569584,450.8762282949559,0.0,10.086383153540245,0
2,2158218569488,461.16771267153604,0.0,9.937882802374533,0
2,2158218566128,477.1274572824316,0.0,10.903825149144074,0
2,2158218567904,486.47917978228605,0.0,10.817381428426707,0
2,2158218567568,504.0442462579819,0.027549390273818208,14.452361125546522,0
2,2158218568768,515.420806992352,3.8124597754298137,14.840176299233041,1
2,2158218569632,531.8465861658846,0.0,14.83853334891583,0
2,2158218569680,545.5326206083512,4.0,15.60682621431017,1
2,2158218566704,559.0828671542695,0.0,15.18007927630653,0
2,2158218566272,574.7864700935114,4.0,16.724992841318425,1
2,2158218568480,587.7767598759266,0.0,15.527762233278683,0
2,2158218568144,606.7926456768686,4.0,18.531833615657238,1
2,2158218569776,617.6973463278641,0.0,14.812241553165109,0
2,2158218566176,639.8311289306033,4.0,21.287693655070512,1
2,2158218569104,644.4878854611167,0.0,11.897632148147794,0
2,2158218569536,656.1014949651637,0.0,11.354056609027637,0
2,2158218568384,669.159380347461,0.0,11.346208170840429,0
2,2158218569008,684.5703558481333,0.0,13.24335609844832,0
2,2158218566560,704.2707170924242,4.0,19.016211306251762,1
2,2158218568432,708.6534246875556,0.0,10.52746782920575,0
2,2158218568624,724.1941828101963,0.0,13.287052049994626,0
2,2158218567952,744.544512888089,4.0,18.715992185039788,1
2,2158218568096,748.7209937413776,0.0,9.905328349350214,0
2,2158218569152,760.5835265959606,0.0,10.785539883303361,0
2,2158218566320,776.7956677392411,0.0,15.517580679100524,0
2,2158218568720,789.8960233410876,4.0,13.823326806080697,1
2,2158218566512,806.4681878049145,0.0,15.431661318696637,0
2,2158218568576,814.8657804662081,4.0,12.875140906784434,1
2,2158218568288,832.648839865581,4.0,18.284825175593983,1
2,2158218569344,837.2852765695177,0.0,11.226706970851483,0
2,2158218568192,856.033077101978,0.0,12.052584235687704,0
2,2158218569824,869.7846568292297,0.0,16.54427943421485,0
2,2158218569872,881.0796138865214,3.8913579411534993,14.167286377671157,1
2,2158218569920,902.7994813301117,0.0,19.801047803491343,0
2,2158218569968,908.3682877735689,4.0,11.136148611626622,1
2,2158218570016,925.282595570998,4.0,11.71279680307452,1
2,2158218570064,938.3728324092498,4.0,15.330353333253555,1
2,2158218570112,954.4630464909144,0.0,15.233846572733334,0
2,2158218570160,967.7883619955667,4.0,17.040442044114013,1
2,2158218570208,981.515622586011,0.0,14.625930330821689,0
2,2158218570256,999.7718197696134,4.0,21.437993890087405,1
2,2158218570304,1007.2579128041478,0.0,11.871064697316106,0
2,2158218570352,1016.8598131541876,0.0,11.117690711141693,0
2,2158218570400,1034.8771075132315,0.0,12.069114548878074,0
2,2158218570448,1049.09125340612,0.0,17.188535636888872,0
2,2158218570496,1073.8061136997735,4.0,23.483493551070584,1
2,2158218570544,1081.5601652749867,0.0,21.339637639910297,0
3,2158218567328,297.6911828943142,4.0,15.255419449663965,1
3,2158218566848,300.5426963848409,0.0,18.47812119604548,0
3,2158218566944,302.6911828943142,4.0,7.261171080271081,1
3,2158218568816,320.06400857602483,4.0,11.534994701175181,1
3,2158218566992,344.702977292491,0.0,17.811942904825564,0
3,2158218568864,344.24920736365453,4.0,6.500895222308256,1
3,2158218566416,357.2788620720004,4.0,9.056022783420408,1
3,2158218566896,375.4775391097011,4.0,12.449856129091495,1
3,2158218566464,390.18390209773025,0.0,12.931432751704222,0
3,2158218566800,400.91879718117843,4.0,12.215406230941461,1
3,2158218569296,423.2550212894036,4.0,17.991438046165868,1
3,2158218569200,418.81708646008025,0.0,8.974170658666202,0
3,2158218568336,437.7580721524967,0.0,9.60938758465977,0
3,2158218569392,466.6499213188421,4.0,19.22155894900706,1
3,2158218569584,458.2210702457364,0.0,4.704335869514955,0
3,2158218569488,469.5709042102413,0.0,6.828005445976304,0
3,2158218566128,485.28606500941174,0.0,5.570035730426358,0
3,2158218567904,496.8359304773424,0.0,10.101222271801145,0
3,2158218567568,517.9956621318875,0.00425994953108359,13.454241646020996,0
3,2158218568768,529.9445466978257,3.9722018803895605,14.2296496887696,1
3,2158218569632,546.0378462439874,0.0,13.585540496606393,0
3,2158218569680,560.7308670942285,4.0,14.855054068725444,1
3,2158218566704,573.6658704816496,0.0,13.962279845862076,0
3,2158218566272,591.2126664528021,4.0,16.190027427007568,1
3,2158218568480,602.4085509090914,0.0,13.596808646405167,0
3,2158218568144,625.0868551183538,4.0,18.103564681551948,1
3,2158218569776,630.846538337476,0.0,11.155119723884605,0
3,2158218566176,660.7684351374679,4.0,20.559877805431302,1
3,2158218569104,653.5855176092645,0.0,5.929253158493586,0
3,2158218569536,664.90180272038,0.0,6.689326234921679,0
3,2158218568384,678.9769622614748,0.0,8.63506105591568,0
3,2158218569008,696.3808863946288,0.0,10.403633565867397,0
3,2158218566560,722.7247195749754,4.0,17.850272394361372,1
3,2158218568432,718.0635912532603,0.0,8.441737504129252,0
3,2158218568624,735.7410938668603,0.0,9.704712605109265,0
3,2158218567952,762.3492099176374,4.0,16.814189263401516,1
3,2158218568096,756.4381845623909,0.0,6.333590525535061,0
3,2158218569152,770.9477057509207,0.0,10.15138722379891,0
3,2158218566320,791.5441083096831,0.0,13.912217558284484,0
3,2158218568720,802.7956009620478,4.0,12.107811071237023,1
3,2158218566512,820.5613774711217,0.0,12.699103395178591,0
3,2158218568576,827.4390530050288,4.0,12.442481794162868,1
3,2158218568288,850.2044478126361,4.0,16.703703393718598,1
3,2158218569344,847.4288723282842,0.0,9.260919168179832,0
3,2158218568192,867.0779608359165,0.0,10.666246326567014,0
3,2158218569824,886.2688725021887,0.0,16.40787312594751,0
3,2158218569872,893.8780160521741,3.9817762137869526,11.352627626131698,1
3,2158218569920,921.900421602728,0.0,18.299450445385364,0
3,2158218569968,917.9485236031331,4.0,8.328262209046592,1
3,2158218570016,935.5557198115395,4.0,9.597426547769535,1
3,2158218570064,953.4141987376174,4.0,14.842550796194619,1
3,2158218570112,968.6678715472339,0.0,13.033555600847818,0
3,2158218570160,984.7775931762205,4.0,17.00788596263906,1
3,2158218570208,994.4133517192071,0.0,10.85350863648117,0
3,2158218570256,1021.1310917647297,4.0,21.29239341033889,1
3,2158218570304,1016.328977501464,0.0,5.929813192107255,0
3,2158218570352,1026.8718651383704,0.0,9.181812003902161,0
3,2158218570400,1046.2325765049354,0.0,11.175674615434513,0
3,2158218570448,1066.2725567026557,0.0,17.244206128297936,0
3,2158218570496,1097.2896072508443,4.0,23.483493551070584,1
3,2158218570544,1102.8998029148956,0.0,21.339637639910297,0
