step,vehicle_id,x_position,y_position,speed,lane_index
1,1391235667792,834.5583197650631,4.0,13.428987714406942,1
1,1391235667840,853.1358780714893,4.0,19.303746083191715,1
1,1391235667888,859.8114645308275,0.0,11.582081065273051,0
1,1391235667936,873.6800903225353,0.0,12.29535134996215,0
1,1391235667984,894.189872421654,4.0,20.058835969626525,1
1,1391235668032,895.0277471661534,0.0,9.583912802727474,0
1,1391235668080,909.8876121335086,0.0,10.713983085603147,0
1,1391235668128,923.3106313859333,0.0,10.982872526220996,0
1,1391235668176,934.1599030340516,0.0,13.929808931170477,0
1,1391235668224,954.7734407380675,0.0,20.245577064376377,0
1,1391235668272,958.7902113260118,4.0,10.957848257790445,1
1,1391235668320,973.1956408778402,4.0,13.829870971596785,1
1,1391235668368,990.8696138226576,4.0,21.08889265847261,1
1,1391235668416,1005.5448695821033,0.0,22.657035679554397,0
1,1391235665248,274.0285030891658,4.0,17.400234277377535,1
2,1391235665392,289.1083182136006,0.0,6.466176061772146,0
2,1391235664720,301.72354060742225,0.0,10.603018817903893,0
2,1391235664912,321.9080220049124,0.0,14.678112246680268,0
2,1391235665008,319.92913435138865,4.0,7.951797185787805,1
2,1391235666736,337.4817026726844,4.0,10.916450292914336,1
2,1391235665056,352.9753665067965,0.0,11.682919639201515,0
2,1391235666256,362.06587799194034,4.0,12.70836261976114,1
2,1391235664480,384.944130085749,4.0,16.956683340126688,1
2,1391235664960,378.28387921232047,0.0,4.758014666386189,0
2,1391235664528,389.49496074607634,0.0,6.913763133643268,0
2,1391235664864,405.1584860551002,0.0,10.03525863747116,0
2,1391235667264,424.80859625583685,0.0,13.538806625538708,0
2,1391235664288,428.8986866617318,4.0,10.85409215428719,1
2,1391235666928,449.81819881868785,4.0,12.919682781217004,1
2,1391235667360,453.3159671604194,0.0,12.313881841522301,0
2,1391235667552,476.70345205688136,0.0,15.400708061902241,0
2,1391235667456,477.4237083530677,4.0,7.508935540681573,1
2,1391235664192,491.43088281340385,4.0,13.153180246845826,1
2,1391235667216,515.6001648435146,4.0,17.92295059866523,1
2,1391235665632,514.2250845690696,0.0,6.995738158359045,0
2,1391235666160,527.9352379753655,0.0,9.464003308262626,0
2,1391235667600,553.3895734810138,4.0,17.750766644346143,1
2,1391235667648,547.6998763976956,0.0,6.076672261334749,0
2,1391235664768,560.9331065695606,0.0,9.273689804597687,0
2,1391235664336,580.0618721806368,0.0,11.005035316315851,0
2,1391235666544,596.2872912796812,4.0,14.754063447426656,1
2,1391235666784,602.1777658297607,0.0,9.989493566820618,0
2,1391235667744,625.0810662718455,4.0,14.496258162399359,1
2,1391235664240,622.7011889770713,0.0,10.470554175457707,0
2,1391235667072,644.1943485602654,0.0,14.223600925634903,0
2,1391235667504,655.0112914162843,4.0,10.89135823074634,1
2,1391235666400,673.4682867925237,0.0,13.287402258152504,0
2,1391235666448,676.8254969650702,4.0,11.811142144195086,1
2,1391235664624,699.8935074701154,4.0,15.217778639492188,1
2,1391235666976,702.110014620249,0.0,7.4086028243629025,0
2,1391235666688,716.562400694148,0.0,11.140176801570366,0
2,1391235665968,732.9677155006711,4.0,11.735954986560953,1
2,1391235666112,738.85249309257,0.0,12.281471551786673,0
2,1391235666640,761.7954000626611,0.0,15.87050934933736,0
2,1391235664384,758.1070830771487,4.0,4.905299546707,1
2,1391235666064,768.0981738752238,4.0,8.670702773689461,1
2,1391235664576,786.7244009942459,4.0,11.92901111855404,1
2,1391235666880,808.1788097043933,4.0,16.242824790055508,1
2,1391235666304,803.8139681721873,0.0,7.3968638953607515,0
2,1391235667312,820.5073423632394,0.0,10.352967944054909,0
2,1391235666208,840.3570802455429,0.0,13.12094010689476,0
2,1391235667792,847.8599901300107,4.0,13.365008096383988,1
2,1391235667840,872.0537611936238,4.0,18.495457994634847,1
2,1391235667888,869.0517388196785,0.0,7.3951046836377055,0
2,1391235667936,884.2163116256177,0.0,8.795961879749475,0
2,1391235667984,913.3894324027508,4.0,18.239037434150827,1
2,1391235668032,902.9690735032517,0.0,6.439698036488895,0
2,1391235668080,918.1475041192584,0.0,6.318629149294425,0
2,1391235668128,932.3232371476324,0.0,8.066352693303461,0
2,1391235668176,948.1914026329614,0.0,14.296696153747428,0
2,1391235668224,974.9153023513396,0.0,20.067550795181855,0
2,1391235668272,968.6059383703782,4.0,9.296126569140306,1
2,1391235668320,987.1091833946313,4.0,14.237636898243668,1
2,1391235668368,1011.9585064811308,4.0,21.08889265847261,1
2,1391235668416,1028.201905261657,0.0,22.657035679554397,0
2,1391235665248,289.7290513319099,4.0,13.914930447587137,1
3,1391235665392,295.14868106420187,0.0,6.003505730704865,0
3,1391235664720,312.2906828029049,0.0,10.538270583393086,0
3,1391235664912,335.5682637967066,0.0,12.431257701465361,0
3,1391235665008,327.77215140821346,4.0,7.87845598452943,1
3,1391235666736,348.2199273355195,4.0,10.65163340811672,1
3,1391235665056,362.9179044548173,0.0,8.142334021516719,0
3,1391235666256,374.8008438842968,4.0,12.788034962913141,1
3,1391235664480,401.1663990268303,4.0,15.393989692377884,1
3,1391235664960,382.23393155082147,0.0,3.567060254838399,0
3,1391235664528,396.25128862461213,0.0,6.796517055184793,0
3,1391235664864,415.1110182921784,0.0,9.955401360719527,0
3,1391235667264,437.81483160280146,0.0,12.486894242127839,0
3,1391235664288,439.3422995382183,4.0,9.994558319420419,1
3,1391235666928,461.4427851364463,4.0,10.396143726977398,1
3,1391235667360,465.4074649011646,0.0,11.799080026776206,0
3,1391235667552,490.73031755375575,0.0,12.505608785690924,0
3,1391235667456,484.90343565147896,4.0,7.783118823326291,1
3,1391235664192,504.75579234981785,4.0,13.56084796575241,1
3,1391235667216,533.1633161197977,4.0,17.17679092470044,1
3,1391235665632,520.4281314229204,0.0,5.58872343496935,0
3,1391235666160,536.0885242227563,0.0,6.921889726634475,0
3,1391235667600,570.6034622804489,4.0,16.610576082178895,1
3,1391235667648,553.3277297199858,0.0,5.4559815254912944,0
3,1391235664768,569.8244946441188,0.0,8.55070389023922,0
3,1391235664336,590.2822519443246,0.0,9.492194792978848,0
3,1391235666544,610.4131311069161,4.0,13.446959841935747,1
3,1391235666784,611.7295073461555,0.0,9.236668087807564,0
3,1391235667744,638.6133311533662,4.0,12.563413458474155,1
3,1391235664240,633.2072201123443,0.0,10.571480547195842,0
3,1391235667072,657.7249436358427,0.0,12.716549197155725,0
3,1391235667504,665.5543746012113,4.0,10.2929417423673,1
3,1391235666400,685.4027907555493,0.0,10.574270456410252,0
3,1391235666448,688.5752617449074,4.0,11.658943823122476,1
3,1391235664624,714.1001806558997,4.0,12.967939692078668,1
3,1391235666976,709.1723452863291,0.0,6.981232485384913,0
3,1391235666688,727.398510364865,0.0,10.621395855784035,0
3,1391235665968,742.9116039032255,4.0,8.125316984086927,1
3,1391235666112,751.0310122627217,0.0,12.058719240643372,0
3,1391235666640,776.6292674144828,0.0,13.711616542686524,0
3,1391235664384,762.1545200147503,4.0,3.8125945014070077,1
3,1391235666064,776.7528724285505,4.0,8.79515504059775,1
3,1391235664576,798.6952628961333,4.0,12.099192227482622,1
3,1391235666880,823.9758800624198,4.0,15.380923807634675,1
3,1391235666304,811.0661437257704,0.0,7.239794597729391,0
3,1391235667312,830.5115321991019,0.0,9.623429192573004,0
3,1391235666208,852.1143235501838,0.0,10.311869024323105,0
3,1391235667792,861.452104149953,4.0,13.88378943929358,1
3,1391235667840,890.1956774891696,4.0,17.74316607620098,1
3,1391235667888,875.6749303115962,0.0,5.956226184873748,0
3,1391235667936,891.8698042084435,0.0,6.528073250526428,0
3,1391235667984,930.8886629250144,4.0,16.72667527182039,1
3,1391235668032,908.63182647589,0.0,5.015003871770809,0
3,1391235668080,923.9509581959663,0.0,5.594006549440313,0
3,1391235668128,940.6565203680444,0.0,8.869367198411972,0
3,1391235668176,962.8513921479833,0.0,15.103585734679559,0
3,1391235668224,994.9713521849098,0.0,20.062820794951023,0
3,1391235668272,978.1347857625478,4.0,9.98463363845733,1
3,1391235668320,1001.8093497692294,4.0,15.260885198627625,1
3,1391235668368,1033.047399139604,4.0,21.08889265847261,1
3,1391235668416,1050.8589409412107,0.0,22.657035679554397,0
3,1391235665248,302.3912828791164,4.0,11.406648376088658,1
4,1391235665392,301.5019820025399,0.0,6.838815135508882,0
4,1391235664720,322.73496585299716,0.0,10.263246128771021,0
4,1391235664912,346.86304116079646,0.0,9.997604839785144,0
4,1391235665008,335.8585585337951,4.0,8.382817698871357,1
4,1391235666736,358.92476955083305,4.0,10.805129767425276,1
4,1391235665056,369.87161062991146,0.0,5.822468781900871,0
4,1391235666256,387.61946136396034,4.0,12.82169868176828,1
4,1391235664480,415.84331539140055,4.0,13.860412081357286,1
4,1391235664960,385.98060962234734,0.0,4.107685602467139,0
4,1391235664528,403.31393773482154,0.0,7.438194458941373,0
4,1391235664864,425.1599038148421,0.0,10.174315001156018,0
4,1391235667264,449.9456156979454,0.0,11.75106794737336,0
4,1391235664288,448.98642166863453,4.0,9.276819667506398,1
4,1391235666928,471.1747297503254,4.0,9.180377592425533,1
4,1391235667360,476.8605726723916,0.0,11.000546892788595,0
4,1391235667552,502.0170732906621,0.0,9.96837679568552,0
4,1391235667456,493.24742767423845,4.0,9.058041067325034,1
4,1391235664192,518.5434739291975,4.0,14.038139081254528,1
4,1391235667216,550.0245654586345,4.0,16.503321190101943,1
4,1391235665632,525.7559883699964,0.0,5.11185068651496,0
4,1391235666160,542.3425378486443,0.0,5.6866139588609785,0
4,1391235667600,586.6938861324159,4.0,15.496811825055044,1
4,1391235667648,558.9481633832319,0.0,5.891612383812182,0
4,1391235664768,578.1935646217593,0.0,8.208272417081362,0
4,1391235664336,599.3829015968266,0.0,8.767268098695013,0
4,1391235666544,623.3310392819359,4.0,12.350031798030006,1
4,1391235666784,620.9118325743716,0.0,9.1980995776132,0
4,1391235667744,650.5415684219344,4.0,11.309268780818396,1
4,1391235664240,643.8157540026059,0.0,10.615107227684764,0
4,1391235667072,669.7229217101351,0.0,11.193057091153678,0
4,1391235667504,675.7874650604284,4.0,10.207119419576403,1
4,1391235666400,695.1132019810664,0.0,8.899825826024358,0
4,1391235666448,700.0567474503168,4.0,11.200204006805606,1
4,1391235664624,725.908365961289,4.0,10.485443245707389,1
4,1391235666976,716.3865304025733,0.0,7.567630706273028,0
4,1391235666688,737.9792516816849,0.0,10.579182189879614,0
4,1391235665968,749.911357564591,4.0,5.974740265280782,1
4,1391235666112,762.9496787402319,0.0,11.728373276975153,0
4,1391235666640,789.4739219188175,0.0,11.921232763821212,0
4,1391235664384,766.3659042512218,4.0,4.820707741299621,1
4,1391235666064,785.8467806814571,4.0,9.493178562399754,1
4,1391235664576,810.9860348197985,4.0,12.530992301560563,1
4,1391235666880,839.1268971193009,4.0,14.949016168156666,1
4,1391235666304,818.4298757834331,0.0,7.527256238199645,0
4,1391235667312,839.7856369450648,0.0,8.850206952948254,0
4,1391235666208,861.3544213533334,0.0,8.119102977243253,0
4,1391235667792,875.5973416979448,4.0,14.42811869724243,1
4,1391235667840,907.5999642883598,4.0,17.02478747068694,1
4,1391235667888,881.2616253821561,0.0,5.229122210426873,0
4,1391235667936,897.6917398384649,0.0,5.157312195236492,0
4,1391235667984,947.0736057736605,4.0,15.644519077923741,1
4,1391235668032,913.4197628552937,0.0,4.685715790107358,0
4,1391235668080,929.7972429920924,0.0,6.2939585944160745,0
4,1391235668128,950.2057208789453,0.0,10.378977126979674,0
4,1391235668176,978.3552177923124,0.0,15.953005388984176,0
4,1391235668224,1015.063845775334,0.0,20.13488841682155,0
4,1391235668272,988.7133269222422,4.0,11.314592503281098,1
4,1391235668320,1017.567568634185,4.0,16.31146507644318,1
4,1391235668368,1054.1362917980773,4.0,21.08889265847261,1
4,1391235668416,1073.5159766207644,0.0,22.657035679554397,0
4,1391235665248,312.9907241159607,4.0,9.831462198827863,1
5,1391235665392,308.8090834926267,0.0,7.8191295044506335,0
5,1391235664720,332.69014613601746,0.0,9.51633837088912,0
5,1391235664912,355.78845332507353,0.0,7.770269263126086,0
5,1391235665008,344.5614695583962,4.0,9.083760631264704,1
5,1391235666736,369.8497275519723,4.0,11.062795317837727,1
5,1391235665056,375.08523155390424,0.0,4.718832764810363,0
5,1391235666256,400.36867717219786,4.0,12.616935951768905,1
5,1391235664480,429.0042924170688,4.0,12.379915636638216,1
5,1391235664960,390.5751358903289,0.0,5.207249202735467,0
5,1391235664528,411.14853669645026,0.0,8.300032973687587,0
5,1391235664864,435.44212085012737,0.0,10.387963551635746,0
5,1391235667264,461.3770524519816,0.0,11.056019066919669,0
5,1391235664288,458.0174709203708,4.0,8.80327402705499,1
5,1391235666928,480.1859206049,4.0,8.966219156790661,1
5,1391235667360,487.3702005854326,0.0,9.90204451545476,0
5,1391235667552,510.97779987044123,0.0,7.901819835041834,0
5,1391235667456,502.98511615149,4.0,10.514928348619415,1
5,1391235664192,532.7658015808248,4.0,14.404277873292962,1
5,1391235667216,566.2078129790582,4.0,15.808148186400649,1
5,1391235665632,530.7738993772608,0.0,4.94945528966145,0
5,1391235666160,547.8172354944717,0.0,5.361997634832866,0
5,1391235667600,601.6723161592694,4.0,14.388046418222434,1
5,1391235667648,565.1476054850903,0.0,6.561248425233991,0
5,1391235664768,586.3273275268978,0.0,8.080391332766022,0
5,1391235664336,608.0218878108398,0.0,8.56546766663388,0
5,1391235666544,635.2493569004034,4.0,11.462417711198503,1
5,1391235666784,630.2034915847976,0.0,9.416050803426149,0
5,1391235667744,661.468288008551,4.0,10.561952168415335,1
5,1391235664240,654.3582204851555,0.0,10.41187723352241,0
5,1391235667072,680.2705372762605,0.0,9.860393794919595,0
5,1391235667504,685.987695850655,4.0,10.172004724603438,1
5,1391235666400,703.5858083701564,0.0,8.126226496030844,0
5,1391235666448,710.865868933923,4.0,10.284518305354808,1
5,1391235664624,735.3127236529969,4.0,8.252045750798672,1
5,1391235666976,724.3448809036486,0.0,8.42060601856862,0
5,1391235666688,748.592229249825,0.0,10.650952438754425,0
5,1391235665968,755.4099291372369,4.0,5.167505965461005,1
5,1391235666112,774.4560124831345,0.0,11.22268482514168,0
5,1391235666640,800.704224923821,0.0,10.505073239039499,0
5,1391235664384,771.8717304735951,4.0,6.331582644886483,1
5,1391235666064,795.7483471121494,4.0,10.382742222955759,1
5,1391235664576,823.7433626397707,4.0,13.016372730005735,1
5,1391235666880,853.9833160901406,4.0,14.786602457345248,1
5,1391235666304,826.0834565411714,0.0,7.763163568367574,0
5,1391235667312,848.2167761845623,0.0,7.926956995582121,0
5,1391235666208,868.6636640431725,0.0,6.475304183042514,0
5,1391235667792,890.2298323110227,4.0,14.836352057258406,1
5,1391235667840,924.3124753730692,4.0,16.371410935436717,1
5,1391235667888,886.2518851740859,0.0,4.748021823419659,0
5,1391235667936,902.4977955180827,0.0,4.526307976322645,0
5,1391235667984,962.3829999437879,4.0,15.003653616678472,1
5,1391235668032,918.2492966065155,0.0,5.105413255099001,0
5,1391235668080,936.6785688582102,0.0,7.626832350072792,0
5,1391235668128,961.3474170014704,0.0,12.010138563338321,0
5,1391235668176,994.6739033508752,0.0,16.716081377641643,0
5,1391235668224,1035.2452663558422,0.0,20.23750631724935,0
5,1391235668272,1000.7209440646228,4.0,12.804161667735421,1
5,1391235668320,1034.3214546428208,4.0,17.230228731135412,1
5,1391235668368,1075.2251844565506,4.0,21.08889265847261,1
5,1391235668416,1096.173012300318,0.0,22.657035679554397,0
5,1391235665248,322.3970218669569,4.0,9.045359119795966,1
6,1391235665392,316.9798394315909,0.0,8.489565410496244,0
6,1391235664720,341.69261976964725,0.0,8.362086365389944,0
6,1391235664912,362.71671409290667,0.0,6.084510006476752,0
6,1391235665008,353.9820413777436,4.0,9.79620305219812,1
6,1391235666736,381.0157740396305,4.0,11.265622526043305,1
6,1391235665056,379.682871743371,0.0,4.609638037408971,0
6,1391235666256,412.7839909034946,4.0,12.140201947143225,1
6,1391235664480,440.75458230505046,4.0,11.075569710414669,1
6,1391235664960,396.3760582595691,0.0,6.492661836837526,0
6,1391235664528,419.8468304769516,0.0,9.132538228671047,0
6,1391235664864,445.87200169155227,0.0,10.438785711054818,0
6,1391235667264,472.0679144308502,0.0,10.244816794820625,0
6,1391235664288,466.7257534313695,4.0,8.663584005365712,1
6,1391235666928,489.32341352420207,4.0,9.425044229585703,1
6,1391235667360,496.6810347336777,0.0,8.617234902239849,0
6,1391235667552,518.12739891308,0.0,6.394446007661912,0
6,1391235667456,514.1487587184042,4.0,11.871612637140586,1
6,1391235664192,547.2710222859137,4.0,14.583845726918648,1
6,1391235667216,581.66647784782,4.0,15.04546095519989,1
6,1391235665632,535.7250178514761,0.0,4.987465914458624,0
6,1391235666160,553.259293417101,0.0,5.609128975823454,0
6,1391235667600,615.5528931452404,4.0,13.309936276530571,1
6,1391235667648,572.0162183824664,0.0,7.204115232552133,0
6,1391235664768,594.4111730968119,0.0,8.113683354369748,0
6,1391235664336,616.6211298584016,0.0,8.676858172377125,0
6,1391235666544,646.3768056001106,4.0,10.77892585144611,1
6,1391235666784,639.7253691964959,0.0,9.624868037088978,0
6,1391235667744,671.8057938908336,4.0,10.115474291501444,1
6,1391235664240,664.5810723458624,0.0,9.97319041688135,0
6,1391235667072,689.6391249622845,0.0,8.878864739018066,0
6,1391235667504,696.0652323996064,4.0,9.91462204865784,1
6,1391235666400,711.6211348275231,0.0,8.029846812223832,0
6,1391235666448,720.5841925734658,4.0,9.033722926906709,1
6,1391235664624,742.7517396986102,4.0,6.643874638075663,1
6,1391235666976,733.1643516256963,0.0,9.255884664597733,0
6,1391235666688,759.252272604541,0.0,10.646140653888258,0
6,1391235665968,760.6075348062271,4.0,5.3810345893462035,1
6,1391235666112,785.3862554049791,0.0,10.576520139856193,0
6,1391235666640,810.6776636535553,0.0,9.416456337515857,0
6,1391235664384,778.9609721479342,4.0,7.957166715790942,1
6,1391235666064,806.5564863453892,4.0,11.286988375181036,1
6,1391235664576,836.9787032829687,4.0,13.477599304226972,1
6,1391235666880,868.7554789445282,4.0,14.77366808583207,1
6,1391235666304,833.8559598826445,0.0,7.723426762042341,0
6,1391235667312,855.6711917034479,0.0,6.906597731377749,0
6,1391235666208,874.5604815473587,0.0,5.31680430862433,0
6,1391235667792,905.1918379082016,4.0,15.07717621076743,1
6,1391235667840,940.4211336365564,4.0,15.833553625828301,1
6,1391235667888,890.842140892563,0.0,4.445556491849855,0
6,1391235667936,906.9772213561394,0.0,4.5294820248553584,0
6,1391235667984,977.2476214963345,4.0,14.773206593104886,1
6,1391235668032,923.7612523475292,0.0,6.054097500685518,0
6,1391235668080,945.0457454383094,0.0,9.24269729656282,0
6,1391235668128,974.0863797268004,0.0,13.542295427770725,0
6,1391235668176,1011.6988165131688,0.0,17.355174194570242,0
6,1391235668224,1055.534310116689,0.0,20.348162013859703,0
6,1391235668272,1014.203833541564,4.0,14.235574838197177,1
6,1391235668320,1051.9145325590018,4.0,17.976926944086514,1
6,1391235668368,1096.3140771150238,4.0,21.08889265847261,1
6,1391235668416,1118.8300479798718,0.0,22.657035679554397,0
6,1391235665248,331.3158756101563,4.0,8.863938900740994,1
7,1391235665392,325.573172354003,0.0,8.601443583674248,0
7,1391235664720,349.44827452793635,0.0,7.066773868792015,0
7,1391235664912,368.2900362848149,0.0,5.123932804818814,0
7,1391235665008,364.0768841085153,4.0,10.412147059746331,1
7,1391235666736,392.3284635313503,4.0,11.340831523476735,1
7,1391235665056,384.51908674610553,0.0,5.190864182088838,0
7,1391235666256,424.6207552322778,4.0,11.466188523157966,1
7,1391235664480,451.3396430661755,4.0,10.092584009103405,1
7,1391235664960,403.47264302765956,0.0,7.772646371421298,0
7,1391235664528,429.3019326740623,0.0,9.77974607173543,0
7,1391235664864,456.23827127833727,0.0,10.231974724840157,0
7,1391235667264,481.86889239426415,0.0,9.264915443848349,0
7,1391235664288,475.4619675594926,4.0,8.880392243128373,1
7,1391235666928,499.11893666982365,4.0,10.263642485798682,1
7,1391235667360,504.69023008869664,0.0,7.332342556050101,0
7,1391235667552,524.0445291347454,0.0,5.473651674151916,0
7,1391235667456,526.5633758048863,4.0,12.982856222709664,1
7,1391235664192,561.8567614314977,4.0,14.549031774341165,1
7,1391235667216,596.3267283207626,4.0,14.207915909419741,1
7,1391235665632,540.8056199041372,0.0,5.222135629167084,0
7,1391235666160,559.1104602754428,0.0,6.163142000482612,0
7,1391235667600,628.3870725952421,4.0,12.307994939136938,1
7,1391235667648,579.4792030861304,0.0,7.737512494865227,0
7,1391235664768,602.591482641098,0.0,8.276158957013331,0
7,1391235664336,625.4090837582457,0.0,8.925486734472011,0
7,1391235666544,656.903792007095,4.0,10.263749138066505,1
7,1391235666784,649.3921875621755,0.0,9.68085963147357,0
7,1391235667744,681.7567158208077,4.0,9.762590926265142,1
7,1391235664240,674.2981967415178,0.0,9.41718602484764,0
7,1391235667072,698.2233405124422,0.0,8.32483631243549,0
7,1391235667504,705.7317266995104,4.0,9.323384220568785,1
7,1391235666400,719.7813572387951,0.0,8.364730752550638,0
7,1391235666448,729.000977249911,4.0,7.731425196434803,1
7,1391235664624,748.9507651262968,4.0,5.836037060947129,1
7,1391235666976,742.7483235149729,0.0,9.918224523375264,0
7,1391235666688,769.8338621357356,0.0,10.474313268419811,0
7,1391235665968,766.3572649199031,4.0,6.260591706186678,1
7,1391235666112,795.6286071227119,0.0,9.85147142040656,0
