step,time_sec,vehicle_id,x_position,speed,lane_index,is_controlled,crashed
1,0.2,2690269375088,671.77887445876,22.34047280075877,1,False,False
1,0.2,2690269378160,685.1419250407992,22.400076324653547,0,False,False
1,0.2,2690269375952,700.1153809458871,22.204176833354737,0,False,False
1,0.2,2690269375760,712.7893958570309,20.59588829865998,1,False,False
1,0.2,2690269378064,725.8735776757366,22.675333642465137,0,False,False
1,0.2,2690269377104,739.6417500647674,22.140534320469573,0,False,False
1,0.2,2690269375568,751.8896587726289,21.52250718980895,1,False,False
1,0.2,2690269376240,766.5741162352704,21.877950124290358,0,False,False
1,0.2,2690269374944,780.4481571501136,21.056530586311514,1,False,False
1,0.2,2690269377056,793.2629170107748,21.282165468503987,1,False,False
1,0.2,2690269375232,807.4947852262981,20.406198184463236,0,False,False
1,0.2,2690269377152,821.0774075451089,23.262934753949516,0,False,False
1,0.2,2690269376432,882.5082787317479,23.511659807956104,0,True,False
1,0.2,2690269375040,895.4330824145195,23.25203276535206,0,False,False
1,0.2,2690269375904,909.793667095149,21.29490351934207,1,False,False
1,0.2,2690269376960,922.9667054803066,20.72521866437355,1,False,False
1,0.2,2690269378256,936.5338053945519,22.142376991822687,1,False,False
1,0.2,2690269376624,950.5646719359286,20.572845276874165,1,False,False
1,0.2,2690269377584,963.5044183851799,20.474538278126353,1,False,False
1,0.2,2690269374848,977.9682556568367,22.013942334523897,0,False,False
1,0.2,2690269377344,990.530053253298,22.187042527028634,1,False,False
1,0.2,2690269377296,1003.003410046667,21.44645556818607,1,False,False
1,0.2,2690269374896,1016.9450849314522,21.923148429652013,1,False,False
1,0.2,2690269376816,1031.0188068434077,21.1026928206761,0,False,False
1,0.2,2690269378208,1044.1653430359463,22.850974246461472,0,False,False
1,0.2,2690269377248,1058.0726349098627,22.42055923533972,1,False,False
1,0.2,2690269375856,1070.5905787066,21.29532658618565,1,False,False
1,0.2,2690269378016,1084.3961552081403,21.186222091496187,1,False,False
1,0.2,2690269375712,1098.3484234898185,22.77014594175518,1,False,False
1,0.2,2690269375376,1111.8896049219404,22.444476162487035,0,False,False
1,0.2,2690269377968,1125.9642356674108,21.004168017090205,1,False,False
1,0.2,2690269375184,1140.2358670861063,21.000619485412948,1,False,False
1,0.2,2690269377536,1153.5280300171116,21.695831077305357,1,False,False
2,0.4,2690269374656,237.9496946241951,22.46635092136286,1,True,False
2,0.4,2690269373072,250.78748337195648,21.520940626826945,1,False,False
2,0.4,2690269374704,263.19128368916904,18.881595924062605,0,False,False
2,0.4,2690269374752,277.97333747872835,21.333060559133305,0,False,False
2,0.4,2690269377776,290.5361765361158,19.42874396228216,1,False,False
2,0.4,2690269376192,303.1077940031054,18.60180657137464,1,False,False
2,0.4,2690269376000,315.7720385828478,19.345769908894464,1,False,False
2,0.4,2690269377392,329.6565053232981,20.402873313613206,0,False,False
2,0.4,2690269373600,342.24988374597103,20.416107149733985,1,False,False
2,0.4,2690269375424,354.20722206715175,19.86970742607,0,False,False
2,0.4,2690269376864,367.12439251425087,20.492799757899917,1,False,False
2,0.4,2690269377680,382.8456288980546,21.413872970594383,0,False,False
2,0.4,2690269377632,397.45766008385357,21.714010253524066,0,False,False
2,0.4,2690269375472,411.55837834099754,20.145339475929706,1,False,False
2,0.4,2690269377008,426.971838603841,21.11699684311431,1,False,False
2,0.4,2690269375520,439.2187322944758,19.807486358089925,0,False,False
2,0.4,2690269377200,451.9145546650831,21.09829701014018,1,False,False
2,0.4,2690269377872,466.35349809816995,21.45714832618299,0,False,False
2,0.4,2690269376144,478.2610643882509,20.558102816657218,0,False,False
2,0.4,2690269377920,491.09607981775923,19.889548326055564,0,False,False
2,0.4,2690269375136,504.68862578756745,21.157595535791835,0,False,False
2,0.4,2690269375808,558.8589966461913,23.511659807956104,0,True,False
2,0.4,2690269375616,571.5828240564044,20.99065740848001,0,False,False
2,0.4,2690269376672,583.5296607351568,18.60883514539447,0,False,False
2,0.4,2690269376528,595.8049753071446,18.814428930079043,0,False,False
2,0.4,2690269374992,607.7553439779697,19.407711424714265,0,False,False
2,0.4,2690269377440,620.3239106157781,21.259323583681223,1,False,False
2,0.4,2690269376720,635.6203644285637,21.424292682979754,0,False,False
2,0.4,2690269375328,649.1646540242822,19.66178428981418,0,False,False
2,0.4,2690269376768,663.2094777165465,19.666615497375584,0,False,False
2,0.4,2690269375088,676.197513843252,21.62494825310019,1,False,False
2,0.4,2690269378160,689.5419403057299,21.20007632465355,0,False,False
2,0.4,2690269375952,704.476216312558,21.00417683335474,0,False,False
2,0.4,2690269375760,716.8744704950808,20.090594790018255,1,False,False
2,0.4,2690269378064,730.3286444042296,21.47533364246514,0,False,False
2,0.4,2690269377104,743.9898569288614,20.940534320469578,0,False,False
2,0.4,2690269375568,756.1141602105906,20.339863673359353,1,False,False
2,0.4,2690269376240,770.9030150309655,21.189003066317103,0,False,False
2,0.4,2690269374944,784.5794632673759,19.856530586311518,1,False,False
2,0.4,2690269377056,797.5146629212077,21.211067854861017,1,False,False
2,0.4,2690269375232,811.4960248631908,19.20619818446324,0,False,False
2,0.4,2690269377152,825.7109105254623,22.975824331219062,0,False,False
2,0.4,2690269376432,887.1354640637037,22.46635092136286,0,True,False
2,0.4,2690269375040,900.0711538279971,23.0703441271157,0,False,False
2,0.4,2690269375904,913.9726477990174,20.094903519342076,1,False,False
2,0.4,2690269376960,927.0317492131813,19.525218664373554,1,False,False
2,0.4,2690269378256,940.8822807929164,20.94237699182269,1,False,False
2,0.4,2690269376624,954.5992409913034,19.37284527687417,1,False,False
2,0.4,2690269377584,967.5363603855823,19.561705660802634,1,False,False
2,0.4,2690269374848,982.3441781112941,21.611625868080928,0,False,False
2,0.4,2690269377344,994.8874617587037,20.98704252702864,1,False,False
2,0.4,2690269377296,1007.2127011603043,20.246455568186075,1,False,False
2,0.4,2690269374896,1021.2928129397845,21.374400676038455,1,False,False
2,0.4,2690269376816,1035.1593454075428,19.902692820676105,0,False,False
2,0.4,2690269378208,1048.7197563269333,22.622439434520917,0,False,False
2,0.4,2690269377248,1062.4767467569304,21.220559235339724,1,False,False
2,0.4,2690269375856,1074.769644023837,20.095326586185653,1,False,False
2,0.4,2690269378016,1088.5533996264396,19.98622209149619,1,False,False
2,0.4,2690269375712,1102.8224526781696,21.570145941755186,1,False,False
2,0.4,2690269375376,1116.3785001544377,22.444476162487035,0,False,False
2,0.4,2690269377968,1130.0850692708286,19.80416801709021,1,False,False
2,0.4,2690269375184,1144.3559909831888,19.800619485412952,1,False,False
2,0.4,2690269377536,1157.8671962325727,21.695831077305357,1,False,False
3,0.6,2690269374656,242.39018692866895,21.732197080573094,1,True,False
3,0.6,2690269373072,255.0439515145958,20.813797707861315,1,False,False
3,0.6,2690269374704,266.88760287398156,17.68159592406261,0,False,False
3,0.6,2690269374752,282.2154282785025,20.964863522082027,0,False,False
3,0.6,2690269377776,294.34192532857224,18.228743962282163,1,False,False
3,0.6,2690269376192,306.74815531738034,17.401806571374646,1,False,False
3,0.6,2690269376000,319.5810364653894,18.469283263697996,1,False,False
3,0.6,2690269377392,333.6570799860208,19.20287331361321,0,False,False
3,0.6,2690269373600,346.2531051759178,19.24953037811005,1,False,False
3,0.6,2690269375424,358.13069586273434,19.128963221554987,0,False,False
3,0.6,2690269376864,371.19429448040285,20.06418934081804,1,False,False
3,0.6,2690269377680,387.04840349217346,20.213872970594387,0,False,False
3,0.6,2690269377632,401.7577354450614,21.086355532056686,0,False,False
3,0.6,2690269375472,415.5074462361835,18.94533947592971,1,False,False
3,0.6,2690269377008,431.11523797246383,19.927184244522017,1,False,False
3,0.6,2690269375520,443.1251259419582,19.00175687653374,0,False,False
3,0.6,2690269377200,456.1302181112607,21.037888451240057,1,False,False
3,0.6,2690269377872,470.56492776340656,20.257148326182993,0,False,False
3,0.6,2690269376144,482.2926849515823,19.358102816657222,0,False,False
3,0.6,2690269377920,494.99398948297033,18.68954832605557,0,False,False
3,0.6,2690269375136,508.9054745573696,20.938080607494328,0,False,False
3,0.6,2690269375808,563.4275632072449,22.46635092136286,1,True,False
3,0.6,2690269375616,575.7009555381005,19.790657408480016,0,False,False
3,0.6,2690269376672,587.1714277642357,17.408835145394473,0,False,False
3,0.6,2690269376528,599.4878610931604,17.614428930079047,0,False,False
3,0.6,2690269374992,611.5886780478222,18.69991432018254,0,False,False
3,0.6,2690269377440,624.558528408168,21.004434330509476,1,False,False
3,0.6,2690269376720,639.8252229651596,20.22429268297976,0,False,False
3,0.6,2690269375328,653.017010882245,18.461784289814183,0,False,False
3,0.6,2690269376768,667.085024528511,18.824498723436363,0,False,False
3,0.6,2690269375088,680.4803523235231,21.012518763075303,1,False,False
3,0.6,2690269378160,693.7019555706605,20.000076324653556,0,False,False
3,0.6,2690269375952,708.5976892464067,19.845826101351644,0,False,False
3,0.6,2690269375760,720.8602811127408,19.61187569025248,1,False,False
3,0.6,2690269378064,734.5437111327227,20.275333642465146,0,False,False
3,0.6,2690269377104,748.102810461065,19.873581060524664,0,False,False
3,0.6,2690269375568,760.1107729495735,19.301781040275067,1,False,False
3,0.6,2690269376240,775.0971549442288,20.54108124312879,0,False,False
3,0.6,2690269374944,788.4707693846383,18.656530586311522,1,False,False
3,0.6,2690269377056,801.7519395917748,21.13606972894637,1,False,False
3,0.6,2690269375232,815.2572645000834,18.006198184463244,0,False,False
3,0.6,2690269377152,830.2869772859061,22.69111293696426,0,False,False
3,0.6,2690269376432,891.5759563681776,21.732197080573094,0,True,False
3,0.6,2690269375040,904.6738381098362,22.90231981771641,0,False,False
3,0.6,2690269375904,917.9116285028858,18.89490351934208,1,False,False
3,0.6,2690269376960,930.8567929460561,18.32521866437356,1,False,False
3,0.6,2690269378256,944.990756191281,19.742376991822695,1,False,False
3,0.6,2690269376624,958.3938100466783,18.172845276874174,1,False,False
3,0.6,2690269377584,971.3941902899888,18.764462913701877,1,False,False
3,0.6,2690269374848,986.6397426885643,21.209754149738465,0,False,False
3,0.6,2690269377344,999.0048702641094,19.787042527028643,1,False,False
3,0.6,2690269377296,1011.1819922739414,19.04645556818608,1,False,False
3,0.6,2690269374896,1025.5320501998863,20.84253297065596,1,False,False
3,0.6,2690269376816,1039.059883971678,18.70269282067611,0,False,False
3,0.6,2690269378208,1053.2307984859783,22.4275688046256,0,False,False
3,0.6,2690269377248,1066.6408586039984,20.02055923533973,1,False,False
3,0.6,2690269375856,1078.7087093410742,18.895326586185657,1,False,False
3,0.6,2690269378016,1092.4706440447387,18.786222091496196,1,False,False
3,0.6,2690269375712,1107.0564818665207,20.37014594175519,1,False,False
3,0.6,2690269375376,1120.867395386935,22.444476162487035,0,False,False
3,0.6,2690269377968,1133.9659028742467,18.604168017090213,1,False,False
3,0.6,2690269375184,1148.2361148802713,18.600619485412956,1,False,False
3,0.6,2690269377536,1162.2063624480338,21.695831077305357,1,False,False
4,0.8,2690269374656,246.69955875293593,21.216577373461487,1,True,False
4,0.8,2690269373072,259.16126183932084,20.137040846936756,1,False,False
4,0.8,2690269374704,270.3439220587941,16.481595924062614,0,False,False
4,0.8,2690269374752,286.38367622935044,20.593177618641846,0,False,False
4,0.8,2690269377776,297.90767412102866,17.028743962282167,1,False,False
4,0.8,2690269376192,310.1485166316553,16.20180657137465,1,False,False
4,0.8,2690269376000,323.22217956276455,17.702590947021164,1,False,False
4,0.8,2690269377392,337.419825112758,18.097452240366266,0,False,False
4,0.8,2690269373600,350.0388430545662,18.34348755999064,1,False,False
4,0.8,2690269375424,361.9103915319686,18.448141606980013,0,False,False
4,0.8,2690269376864,375.17872412317325,19.637834891018848,1,False,False
4,0.8,2690269377680,391.0111780862924,19.01387297059439,0,False,False
4,0.8,2690269377632,405.93605918110364,20.51309480166344,0,False,False
4,0.8,2690269375472,419.2165141313694,17.745339475929715,1,False,False
4,0.8,2690269377008,435.03457357342234,19.00824047077744,1,False,False
4,0.8,2690269375520,446.87596858135294,18.27280427044668,0,False,False
4,0.8,2690269377200,460.3337258181268,20.97704722675209,1,False,False
4,0.8,2690269377872,474.53635742864316,19.057148326182997,0,False,False
4,0.8,2690269376144,486.08430551491375,18.158102816657227,0,False,False
4,0.8,2690269377920,498.6518991481814,17.489548326055573,0,False,False
4,0.8,2690269375136,513.0788160636229,20.726771460328408,0,False,False
4,0.8,2690269375808,567.8371822323106,21.732197080573094,1,True,False
4,0.8,2690269375616,579.5790870197965,18.59065740848002,0,False,False
4,0.8,2690269376672,590.5731947933145,16.208835145394477,0,False,False
4,0.8,2690269376528,602.9307468791761,16.41442893007905,0,False,False
4,0.8,2690269374992,615.2845757233753,18.048709558920653,0,False,False
4,0.8,2690269377440,628.7433004865485,20.76635323210981,1,False,False
4,0.8,2690269376720,643.7900815017555,19.024292682979763,0,False,False
4,0.8,2690269375328,656.6293677402078,17.261784289814187,0,False,False
4,0.8,2690269376768,670.7986920350202,18.07170599764244,0,False,False
4,0.8,2690269375088,684.646255184305,20.478893424052508,1,False,False
4,0.8,2690269378160,697.6219708355912,18.80007632465356,0,False,False
4,0.8,2690269375952,712.4982289828489,18.84730749118449,0,False,False
4,0.8,2690269375760,724.752107442196,19.159238588696446,1,False,False
4,0.8,2690269378064,738.5187778612157,19.07533364246515,0,False,False
4,0.8,2690269377104,752.0185514410897,19.028834487046883,0,False,False
4,0.8,2690269375568,763.9084397693476,18.382658304468176,1,False,False
4,0.8,2690269376240,779.163512572606,19.916860953775082,0,False,False
4,0.8,2690269374944,792.1220755019006,17.456530586311526,1,False,False
4,0.8,2690269377056,805.9739198229006,21.056455774735433,1,False,False
4,0.8,2690269375232,818.778504136976,16.857803182665126,0,False,False
4,0.8,2690269377152,834.8067771556354,22.418092664796557,0,False,False
4,0.8,2690269376432,895.8853281924445,21.216577373461487,0,True,False
4,0.8,2690269375040,909.2436953005924,22.74543016486921,0,False,False
4,0.8,2690269375904,921.6106092067542,17.694903519342084,1,False,False
4,0.8,2690269376960,934.4418366789307,17.125218664373563,1,False,False
4,0.8,2690269378256,948.8592315896454,18.5423769918227,1,False,False
4,0.8,2690269376624,961.9483791020531,16.972845276874178,1,False,False
4,0.8,2690269377584,975.0980458124254,18.042177224332526,1,False,False
4,0.8,2690269374848,990.8547051381722,20.80341438630728,0,False,False
4,0.8,2690269377344,1002.8822787695151,18.587042527028647,1,False,False
4,0.8,2690269377296,1014.9112833875787,17.846455568186084,1,False,False
4,0.8,2690269374896,1029.6656018653891,20.319312702074033,1,False,False
4,0.8,2690269376816,1042.7204225358132,17.502692820676113,0,False,False
4,0.8,2690269378208,1057.704815367369,22.260838358070917,0,False,False
4,0.8,2690269377248,1070.5649704510665,18.820559235339733,1,False,False
4,0.8,2690269375856,1082.4077746583114,17.69532658618566,1,False,False
4,0.8,2690269378016,1096.147888463038,17.5862220914962,1,False,False
4,0.8,2690269375712,1111.0505110548715,19.170145941755194,1,False,False
4,0.8,2690269375376,1125.3562906194322,22.444476162487035,0,False,False
4,0.8,2690269377968,1137.606736477665,17.404168017090218,1,False,False
4,0.8,2690269375184,1151.876238777354,17.40061948541296,1,False,False
4,0.8,2690269377536,1166.545528663495,21.695831077305357,1,False,False
5,1.0,2690269374656,250.9168404731344,20.8544411731307,1,True,False
5,1.0,2690269373072,263.14446615566646,19.476136424679765,1,False,False
5,1.0,2690269374704,273.5651142594732,15.463452512329344,0,False,False
5,1.0,2690269374752,290.4775437927404,20.222948890344412,0,False,False
5,1.0,2690269377776,301.2334229134851,15.82874396228217,1,False,False
5,1.0,2690269376192,313.3088779459302,15.00180657137465,1,False,False
5,1.0,2690269376000,326.717065166372,17.040211909152678,1,False,False
5,1.0,2690269377392,340.9783120135906,17.22425771024259,0,False,False
5,1.0,2690269373600,353.65849077802704,17.644842581120805,1,False,False
5,1.0,2690269375424,365.5567560874615,17.805835905517792,0,False,False
5,1.0,2690269376864,379.0777004944182,19.20741967754353,1,False,False
5,1.0,2690269377680,394.7339526804112,17.813872970594396,0,False,False
5,1.0,2690269377632,410.0028367040501,19.984328648161505,0,False,False
5,1.0,2690269375472,422.6855820265554,16.54533947592972,1,False,False
5,1.0,2690269377008,438.7894850663162,18.35445616347698,1,False,False
5,1.0,2690269375520,450.4846849493249,17.593945461384656,0,False,False
5,1.0,2690269377200,464.52515932808876,20.917946638122395,1,False,False
5,1.0,2690269377872,478.26778709387975,17.857148326183,0,False,False
5,1.0,2690269376144,489.6359260782452,16.95810281665723,0,False,False
5,1.0,2690269377920,502.06980881339257,16.289548326055577,0,False,False
5,1.0,2690269375136,517.210850076696,20.524092144729664,0,False,False
5,1.0,2690269375808,572.1320199611738,21.216577373461487,1,True,False
5,1.0,2690269375616,583.2172185014924,17.390657408480024,0,False,False
5,1.0,2690269376672,593.7349618223935,15.008835145394476,0,False,False
5,1.0,2690269376528,606.133632665192,15.214428930079052,0,False,False
5,1.0,2690269374992,618.8529196329728,17.434068274589475,0,False,False
5,1.0,2690269377440,632.8815282335528,20.544093767177028,1,False,False
5,1.0,2690269376720,647.5149400383515,17.824292682979767,0,False,False
5,1.0,2690269375328,660.0017245981707,16.06178428981419,0,False,False
5,1.0,2690269376768,674.3659818741768,17.3758335039266,0,False,False
5,1.0,2690269375088,688.7097632787968,20.007015990644458,1,False,False
5,1.0,2690269378160,701.301986100522,17.600076324653564,0,False,False
5,1.0,2690269375952,716.2073260565868,17.961918137236637,0,False,False
5,1.0,2690269375760,728.5550246470503,18.730083641585477,1,False,False
5,1.0,2690269378064,742.2538445897087,17.875333642465154,0,False,False
5,1.0,2690269377104,755.7761794860584,18.33464905609786,0,False,False
5,1.0,2690269375568,767.5279911462436,17.54196448405803,1,False,False
5,1.0,2690269376240,783.1064422599728,19.31926812336464,0,False,False
5,1.0,2690269374944,795.5333816191628,16.25653058631153,1,False,False
5,1.0,2690269377056,810.1796304012009,20.971462868858854,1,False,False
5,1.0,2690269375232,822.0950637358634,16.116417877561066,0,False,False
5,1.0,2690269377152,839.2730489850346,22.162030162547346,0,False,False
5,1.0,2690269376432,900.1026099126428,20.8544411731307,0,True,False
5,1.0,2690269375040,913.7827969604803,22.59739167762625,0,False,False
5,1.0,2690269375904,925.0695899106227,16.49490351934209,1,False,False
5,1.0,2690269376960,937.7868804118054,15.925218664373565,1,False,False
5,1.0,2690269378256,952.48770698801,17.342376991822704,1,False,False
5,1.0,2690269376624,965.2629481574279,15.77284527687418,1,False,False
5,1.0,2690269377584,978.6609856917893,17.36814120642506,1,False,False
5,1.0,2690269374848,994.9878616354188,20.38853146904724,0,False,False
5,1.0,2690269377344,1006.5196872749209,17.38704252702865,1,False,False
5,1.0,2690269377296,1018.4005745012159,16.646455568186088,1,False,False
5,1.0,2690269374896,1033.6947170208948,19.797769288183098,1,False,False
5,1.0,2690269376816,1046.1426655633593,16.421338957779295,0,False,False
5,1.0,2690269378208,1062.1471259649995,22.117823560263556,0,False,False
5,1.0,2690269377248,1074.2490822981342,17.620559235339737,1,False,False
5,1.0,2690269375856,1085.8668399755484,16.495326586185666,1,False,False
5,1.0,2690269378016,1099.5851328813374,16.386222091496204,1,False,False
5,1.0,2690269375712,1114.8046386442531,17.99129256224212,1,False,False
5,1.0,2690269375376,1129.8451858519295,22.444476162487035,0,False,False
5,1.0,2690269377968,1141.0075700810828,16.204168017090222,1,False,False
5,1.0,2690269375184,1155.2763626744365,16.245396953590216,1,False,False
5,1.0,2690269377536,1170.884694878956,21.695831077305357,1,False,False
6,1.2,2690269374656,255.06944436989932,20.600101345189188,1,True,False
6,1.2,2690269373072,266.9959387817076,18.81972034847669,1,False,False
6,1.2,2690269374704,276.6104357365404,14.81278372041875,0,False,False
6,1.2,2690269374752,294.4978538123875,19.86106401510055,0,False,False
6,1.2,2690269377776,304.3191717059415,14.628743962282169,1,False,False
6,1.2,2690269376192,316.22923926020513,13.801806571374648,1,False,False
6,1.2,2690269376000,330.0858748411959,16.47096858102266,1,False,False
6,1.2,2690269377392,344.3735236781384,16.50862023917498,0,False,False
6,1.2,2690269373600,357.14847140177795,17.08555611034266,1,False,False
6,1.2,2690269375424,369.0763930112411,17.186583395419827,0,False,False
6,1.2,2690269376864,382.8900242050397,18.767248387469312,1,False,False
6,1.2,2690269377680,398.2167272745301,16.6138729705944,0,False,False
6,1.2,2690269377632,413.96635793670293,19.491153208932914,0,False,False
6,1.2,2690269375472,425.91464992174133,15.34533947592972,1,False,False
6,1.2,2690269377008,442.42647376266024,17.87874687177071,1,False,False
6,1.2,2690269375520,453.95995975144507,16.946541362841486,0,False,False
6,1.2,2690269377200,468.7049516889899,20.861716938801223,1,False,False
6,1.2,2690269377872,481.7592167591163,16.657148326183005,0,False,False
6,1.2,2690269376144,492.94754664157665,15.758102816657233,0,False,False
6,1.2,2690269377920,505.2507159444437,15.237827731027338,0,False,False
6,1.2,2690269375136,521.3014441285701,20.307342751000494,0,False,False
6,1.2,2690269375808,576.3428668413856,20.8544411731307,1,True,False
6,1.2,2690269375616,586.6153499831885,16.19065740848003,0,False,False
6,1.2,2690269376672,596.6567288514724,13.808835145394475,0,False,False
6,1.2,2690269376528,609.0965184512078,14.01442893007905,0,False,False
6,1.2,2690269374992,622.29998606579,16.84139003346706,0,False,False
6,1.2,2690269377440,636.9762952570516,20.336408414409448,1,False,False
6,1.2,2690269376720,650.9997985749474,16.62429268297977,0,False,False
6,1.2,2690269375328,663.1340814561335,14.86178428981419,0,False,False
6,1.2,2690269376768,677.796704389289,16.715037421356005,0,False,False
