step,time_sec,vehicle_id,x_position,speed,lane_index,is_controlled,crashed
1,0.2,2690230209840,291.38649210636714,20.75496854087602,1,False,False
1,0.2,2690230209792,304.4667147757554,21.646363139211903,0,False,False
1,0.2,2690230210992,316.7667063430982,20.68072520393043,1,False,False
1,0.2,2690230211520,329.7716718519553,20.277435907852,1,False,False
1,0.2,2690230208688,344.37732820630356,22.062071957220404,1,False,False
1,0.2,2690230210416,357.62575498934046,21.247849882136126,1,False,False
1,0.2,2690230209600,371.65624242144344,20.98704089073908,0,False,False
1,0.2,2690230211088,385.8761710508008,22.124996001852235,1,False,False
1,0.2,2690230208304,398.80043413219965,20.54769713122851,0,False,False
1,0.2,2690230209744,412.4041540403627,20.36955813315045,0,False,False
1,0.2,2690230209120,426.29888390861765,20.447921128864348,1,False,False
1,0.2,2690230209552,441.5582019484578,22.99519210289654,0,False,False
1,0.2,2690230210848,454.4748294381384,20.91800721673442,1,False,False
1,0.2,2690230208448,468.46252520644555,20.46596521041614,1,False,False
1,0.2,2690230211376,480.9982742545365,21.202264965912953,1,False,False
1,0.2,2690230208736,494.9361608594203,20.62880756880349,1,False,False
1,0.2,2690230208880,508.19158140807406,22.012435845164692,1,False,False
1,0.2,2690230208976,520.7936010717398,21.642115762517655,1,False,False
1,0.2,2690230211184,534.3576479796652,20.786345061248173,1,False,False
1,0.2,2690230209024,548.9680061255408,21.48061012213657,0,False,False
1,0.2,2690230210032,562.4025645118328,21.00940895143854,0,False,False
1,0.2,2690230208496,575.4496352417027,22.02557983729872,0,False,False
1,0.2,2690230208928,588.5778895560461,20.77879335646203,1,False,False
1,0.2,2690230208544,602.8061785907213,20.316726767266,1,False,False
1,0.2,2690230208832,618.2287444845344,23.236132208522424,1,False,False
1,0.2,2690230211136,632.0454621811929,21.669017993910536,0,False,False
1,0.2,2690230211040,645.4376286842569,20.582701577240126,0,False,False
1,0.2,2690230211328,659.2433080986309,23.108291810793897,0,False,False
